StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Informed consent,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,distractor_1,distractor_2,distractor_3,distractor_4,distractor_5,distractor_6,distractor_7,distractor_8,distractor_9,distractor_10,distractor_11,distractor_12,distractor_13,distractor_14,distractor_15,recall9,recall10,recall11,recall12,recall13,recall14,recall15,recall16,recall1,recall2,recall3,recall4,recall5,recall6,recall7,recall8,disgust_1,disgust_2,disgust_3,disgust_4,disgust_5,disgust_6,disgust_7,gender,race,age,SC0,Condition
2018-12-03 17:31:23,2018-12-03 17:42:40,IP Address,100,677,True,2018-12-03 17:42:41,R_3lzawytEciSyU1G,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.109,0,0,0,20.012,0,0,0,20.008,0,0,0,20.007,0,0,0,20.011,0,0,0,20.011,0,0,0,20.011,0,0,0,20.006,0,Canis familiaris,Canis lupus,Canis latrans,Canis anthus,Canis simensis,Canis aureus,"Cuon alpinus ",Lycaon pictus,"Canis mesomelas ",Canis adustus,Speothos venaticus,Chrysocyon brachyurus,Dusicyon australis,Lycalopex vetulus,Lycalopex sechurae,WhiteInfect1True,EastAsian4,WhiteInfect2True,EastAsian3,EastAsian2,EastAsian4,EastAsian1,EastAsian1,,,,,,,,,3,0 Not at all disgusting,0 Not at all disgusting,2,1,3,4,Male,White,32,2,2
2018-12-03 17:35:47,2018-12-03 17:42:43,IP Address,100,416,True,2018-12-03 17:42:43,R_1jUNIxTbbYsbfS1,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.009,0,0,0,20.006,0,0,0,20.108,0,0,0,20.208,0,0,0,20.006,0,0,0,20.008,0,0,0,20.007,0,0,0,20.009,0,dog,lion,chinchilla,shark,star fish,hawk,bald eagle,aardvark,hamster,field mouse,roof rat,goldfish,trout,duck,goose,WhiteInfect1True,EastAsian1True,WhiteInfect4,EastAsian2True,WhiteInfect3True,WhiteInfect3,EastAsian4,EastAsian2,,,,,,,,,5,4,4,4,5,4,4,Female,White,40,4,2
2018-12-03 17:32:07,2018-12-03 17:42:44,IP Address,100,636,True,2018-12-03 17:42:44,R_RFi5VD2oiAz0tnH,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.988,17.988,20.106,1,0,0,20.009,0,0,0,20.046,0,18.519,18.519,20.199,1,16.274,16.274,20.131,1,8.119,18.429,20.01,3,0,0,20.377,0,0,0,20.035,0,Lion,Tiger,Elephant,Fox,Wolf,Cheetah,Bear,Deer,Hyena,Giraffe,Zebra,Bison,Panther,Dog,Cat,EastAsian4,WhiteInfect4,WhiteInfect3,WhiteInfect2,WhiteInfect1,EastAsian3,EastAsian2,EastAsian1,,,,,,,,,5,3,3,4,3,2,3,Male,Asian,34,0,2
2018-12-03 17:31:32,2018-12-03 17:42:46,IP Address,100,674,True,2018-12-03 17:42:46,R_ZKsdXAxPzISShUt,anonymous,EN,Yes,0,0,20.01,0,0,0,20.009,0,0,0,20.014,0,0,0,20.009,0,0,0,20.105,0,0,0,20.006,0,0,0,20.006,0,0,0,20.005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cat,tiger,dog,cheeta,elephant,lion,bear,deer,fish,dolphin,raddish,rat,frog,goat,tortoise,,,,,,,,,White1True,EastAsian3,White4,EastAsian2True,White2,White4True,EastAsian3True,White2,6 Extremely disgusting,2,6 Extremely disgusting,6 Extremely disgusting,6 Extremely disgusting,6 Extremely disgusting,6 Extremely disgusting,Female,Asian,31,4,1
2018-12-03 17:32:41,2018-12-03 17:42:47,IP Address,100,605,True,2018-12-03 17:42:47,R_pPEdiEIcHv1r1u1,anonymous,EN,Yes,0,0,20.016,0,0,0,20.07,0,0,0,20.051,0,0,0,20.178,0,0,0,20.157,0,0,0,20.256,0,0,0,20.059,0,0,0,20.158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dog,deer,cat,rat,rabbit,cow,horse,monkey,donkey,tiger,lion,zibra,giraffe,coat,bear,,,,,,,,,EastAsian3,White4,White2True,EastAsian4,White3True,White1,White2,White2,4,5,3,4,5,4,5,Female,Asian,23,2,1
2018-12-03 17:32:35,2018-12-03 17:42:51,IP Address,100,616,True,2018-12-03 17:42:51,R_2wcnNH9JPx0kcOo,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.558,15.51,20.122,4,5.012,12.296,20.01,3,7.689,16.552,20.01,2,6.509,13.356,20.117,2,15.838,15.838,20.009,1,18.092,18.092,20.008,1,15.368,15.368,20.008,1,0,0,20.011,0,lion,elephant,horse,hippo,giraffe,deer,bear,monkey,hyena,zebra,gizelle,tiger,dog,rabbit,squirrel,WhiteInfect1True,EastAsian2,EastAsian3,EastAsian4,WhiteInfect3True,WhiteInfect2,EastAsian1,EastAsian4True,,,,,,,,,5,1,3,3,5,5,3,Female,White,55,3,2
2018-12-03 17:35:25,2018-12-03 17:43:00,IP Address,100,455,True,2018-12-03 17:43:01,R_215qZPtHai6p7po,anonymous,EN,Yes,3.386,12.578,21.494,4,1.131,19.77,20.084,3,6.827,9.164,20.031,2,1.078,3.942,20.105,2,8.643,11.411,20.106,2,0.73,3.553,20.079,2,1.059,4.779,20.008,2,3.535,6.863,20.007,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gray Wolf,Bald Eagle,Gray Whale,Sea Lion,White Rhinoceros,Brown Pelican,Peregrine Falcon,Siberian Tiger,Aleutian Canada Goose,Galapagos Giant Tortoise,Mountain Gorilla,American Alligator,Flying Squirrel,Grizzly Bear,California Condor,,,,,,,,,EastAsian1,White1,EastAsian4,EastAsian3,White4,White3,EastAsian2,White2,3,4,5,4,3,4,4,Male,Asian,25,0,1
2018-12-03 17:33:05,2018-12-03 17:43:03,IP Address,100,597,True,2018-12-03 17:43:03,R_50ViJ0bjlSC8Peh,anonymous,EN,Yes,0,0,20.141,0,0,0,20.012,0,0,0,20.117,0,0,0,20.006,0,0,0,20.022,0,0,0,20.105,0,0,0,20.023,0,0,0,20.005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REDPANDA,BIGELEPHANT,BLACKMONKEY,HONEYTORTOISE,GOODHORSE,BIGSPARROW,NICEOWL,ANGRYPEACOCK,SNOWSNACK,KING COBRA,HONEY BADGER,MANTIS SHRIMP,MOUNTAIN GOAT,KILLERWHALE,FIGHTFISH,,,,,,,,,White1True,EastAsian4,EastAsian2,White3,White2,White1,White3,White2,3,4,5,4,3,4,5,Male,Asian,31,1,1
2018-12-03 17:36:57,2018-12-03 17:43:06,IP Address,100,368,True,2018-12-03 17:43:06,R_2CHqWSPiFrSdnpL,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,15.715,20.106,7,19.637,19.637,20.007,1,0.906,2.068,21.819,3,0,0,20.999,0,0.833,15.214,20.081,8,1.152,1.152,20.009,1,13.054,13.054,20.006,1,0,0,20.008,0,ant,moth,whale,"dolphin ",orca,mouse,dog,cat,elephant,tiger,monkey,gorilla,kangaroo,hawk,"eagle ",EastAsian2,WhiteInfect1,EastAsian1,EastAsian4,WhiteInfect3True,WhiteInfect4True,EastAsian3True,WhiteInfect4,,,,,,,,,6 Extremely disgusting,6 Extremely disgusting,2,6 Extremely disgusting,2,2,6 Extremely disgusting,Male,Hispanic or Latino,25,3,2
2018-12-03 17:32:56,2018-12-03 17:43:07,IP Address,100,611,True,2018-12-03 17:43:07,R_2qCdylkZaEALiEk,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.115,0,0,0,20.014,0,0,0,20.118,0,0,0,20.211,0,0,0,20.218,0,0,0,20.007,0,0,0,20.114,0,0,0,20.116,0,lion,tiger,monkey,beer,dog,cat,rabit,king cobra,eel,cow,fox,eliphant,panda,donky,red panda,EastAsian2,EastAsian2,WhiteInfect4,EastAsian2True,WhiteInfect1,WhiteInfect2,WhiteInfect4,EastAsian4True,,,,,,,,,5,4,6 Extremely disgusting,5,3,5,4,Female,Asian,24,2,2
2018-12-03 17:31:23,2018-12-03 17:43:12,IP Address,100,708,True,2018-12-03 17:43:12,R_2b2ey4no0asHwqW,anonymous,EN,Yes,0,0,20.037,0,1.964,16.628,21.376,3,0,0,20.067,0,9.225,9.225,20.206,1,1.097,2.579,20.039,2,1.017,2.521,21.597,3,14.142,14.142,20.108,1,1.381,19.508,20.073,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cats,dogs,mice,monkey,bear,reptile,cat,cow,human,lion,fish,shrimp,otter,goat,horse,,,,,,,,,White3,East Asian1True,White2True,EastAsian2True,White3True,White4True,EastAsian3True,EastAsian4True,3,2,5,2,5,6 Extremely disgusting,6 Extremely disgusting,Female,Black or African American,40,7,1
2018-12-03 17:37:10,2018-12-03 17:43:20,IP Address,100,370,True,2018-12-03 17:43:20,R_d0bmzfpYbadsAP7,anonymous,EN,Yes,0,0,20.008,0,0,0,20.007,0,0,0,20.008,0,0,0,20.109,0,0,0,20.007,0,0,0,20.006,0,0,0,20.009,0,0,0,20.008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cat,dog,rat,snake,butterfly,seal,dolphine,worm,moth,fish,octopus,porcipine,deer,elk,moose,,,,,,,,,White1True,East Asian1True,White2True,White3,EastAsian2,EastAsian4,White4,White4,3,3,4,1,3,1,5,Female,White,31,3,1
2018-12-03 17:37:20,2018-12-03 17:43:25,IP Address,100,364,True,2018-12-03 17:43:25,R_2SAz6gGxfo67NwG,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.009,0,0,0,20.01,0,0,0,20.006,0,0,0,20.007,0,18.808,18.808,20.108,1,0,0,20.007,0,0,0,20.009,0,0,0,20.008,0,Tiger,Lion,Bear,Dog,Cat,Wolf,Whale,Giraffe,Elephant,Mouse,Squirrel,Donkey,Horse,Duck,"Alligator ",WhiteInfect1True,EastAsian1True,WhiteInfect2True,EastAsian4,WhiteInfect3True,EastAsian3,WhiteInfect4,EastAsian2,,,,,,,,,3,5,4,1,4,0 Not at all disgusting,6 Extremely disgusting,Male,White,29,4,2
2018-12-03 17:35:03,2018-12-03 17:43:29,IP Address,100,505,True,2018-12-03 17:43:29,R_cTRjWC24z9pfmud,anonymous,EN,Yes,0,0,20.008,0,0,0,20.107,0,0,0,20.074,0,0,0,20.007,0,0,0,20.009,0,0,0,20.006,0,0,0,20.008,0,0,0,20.106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gray Wolf,Bald Eagle,Gray Whale,Sea Lion,White Rhinoceros,Brown Pelican,Peregrine Falcon,Siberian Tiger,Aleutian Canada Goose,Galapagos Giant Tortoise,Mountain Gorilla,American Alligator,Grizzly Bear,California Condor,Flying Squirrel,,,,,,,,,White1True,EastAsian3,EastAsian1,EastAsian4,White1,EastAsian4,White3,White4,5,4,2,3,4,3,2,Male,Asian,33,1,1
2018-12-03 17:32:23,2018-12-03 17:43:34,IP Address,100,671,True,2018-12-03 17:43:34,R_1pEYGiQdnajejQf,anonymous,EN,Yes,0,0,20.114,0,0,0,20.134,0,0,0,20.149,0,0,0,20.177,0,0,0,20.015,0,0,0,21.799,0,0,0,20.163,0,0,0,20.194,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lion,tiger,elephant,gray wolf,bald eagle,sea lion,rhinoceros,pelican,condor,bear,alligator,gorilla,tortoise,goose,peregrine falcon,,,,,,,,,White1True,EastAsian3,White2True,EastAsian2True,White4,White3,EastAsian3True,EastAsian4True,5,4,3,4,2,1,3,Male,White,32,5,1
2018-12-03 17:31:49,2018-12-03 17:43:36,IP Address,100,706,True,2018-12-03 17:43:36,R_2CpJ1BhhDbm7Ddy,anonymous,EN,Yes,4.181,4.181,20.007,1,0,0,20.016,0,0,0,20.009,0,0,0,20.106,0,0,0,20.209,0,0,0,20.107,0,0,0,20.107,0,0,0,20.006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cat,"dog ",deer,horse,duck,giraffe,zebra,aligtor,snake,cow,pig,chicken,turkey,turtle,tiger,,,,,,,,,EastAsian3,EastAsian2,White3,EastAsian2True,EastAsian4,EastAsian2,White1,EastAsian3,6 Extremely disgusting,5,4,6 Extremely disgusting,3,5,5,Male,White,49,1,1
2018-12-03 17:37:53,2018-12-03 17:43:41,IP Address,100,348,True,2018-12-03 17:43:42,R_3paU9Uah6qDZwas,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21.459,0,0,0,21.245,0,0,0,21.898,0,0,0,21.565,0,0,0,21.134,0,0,0,21.354,0,0,0,21.995,0,0,0,20.184,0,donkey,chicken,ant,elephant,cat,dog,monkey,gorilla,wasp,spider,fly,mosquito,zebra,horse,crab,EastAsian4,EastAsian2,WhiteInfect2True,EastAsian3,WhiteInfect3True,WhiteInfect4True,EastAsian2,WhiteInfect4,,,,,,,,,6 Extremely disgusting,5,0 Not at all disgusting,6 Extremely disgusting,3,5,6 Extremely disgusting,Male,White,33,3,2
2018-12-03 17:39:14,2018-12-03 17:43:46,IP Address,100,271,True,2018-12-03 17:43:46,R_2urCdEUd1LQoxRX,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.374,19.737,20.107,5,4.987,5.511,20.007,2,0,0,20.107,0,17.843,17.843,20.108,1,18.169,18.169,20.007,1,0,0,20.007,0,0,0,20.007,0,0,0,20.108,0,wolf,bird,bee,cat,dog,dolphin,whale,fish,shark,kangaroo,giraff,rhino,lion,bear,wasp,WhiteInfect1True,WhiteInfect2,EastAsian4,WhiteInfect4,EastAsian3,WhiteInfect3,WhiteInfect4,EastAsian1,,,,,,,,,4,5,4,4,5,5,4,Male,White,30,1,2
2018-12-03 17:38:43,2018-12-03 17:43:46,IP Address,100,302,True,2018-12-03 17:43:46,R_2c7pRIk76didUHn,anonymous,EN,Yes,0,0,20.098,0,0,0,20.109,0,0,0,20.107,0,0,0,20.109,0,0,0,20.007,0,0,0,20.108,0,0,0,20.007,0,0,0,20.006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dog,cat,mouse,rat,shark,jellyfish,eagle,crow,parrot,seagull,tiger,lion,bear,squirrel,rabbit,,,,,,,,,White1True,East Asian1True,White2True,EastAsian3,White4,EastAsian2,EastAsian4,EastAsian4True,4,4,2,2,2,1,2,Male,White,35,4,1
2018-12-03 17:36:53,2018-12-03 17:43:47,IP Address,100,414,True,2018-12-03 17:43:47,R_1Crm2DOMUzB4hSn,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.109,0,0,0,20.007,0,0,0,20.011,0,0,0,21.576,0,0,0,20.007,0,0,0,20.109,0,0,0,20.007,0,0,0,20.108,0,tiger,wolf,elephant,rhino,lions,horse,cat,dog,sheep,cougar,leopard,human,moose,polar bear,bears,WhiteInfect1True,EastAsian1True,WhiteInfect2True,EastAsian2True,WhiteInfect3True,EastAsian3,WhiteInfect4,EastAsian4True,,,,,,,,,4,6 Extremely disgusting,5,3,5,4,6 Extremely disgusting,Female,White,40,6,2
2018-12-03 17:38:48,2018-12-03 17:44:18,IP Address,100,330,True,2018-12-03 17:44:19,R_Rmd5YNG4OjaCqL7,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.708,16.046,20.017,4,1.451,19.219,20.109,3,0,0,20.016,0,13.215,13.74,20.009,2,3.35,4.07,20.012,2,1.761,1.761,20.11,1,0,0,20.011,0,1.418,2.439,20.012,2,Reptiles,Cats,Horses,Rodents,Dog,Whale,Fish,Giraffe,Tiger,Fly,Bug,Lion,Snake,Butterfly,Worm,WhiteInfect1True,EastAsian3,WhiteInfect4,WhiteInfect4,WhiteInfect1,WhiteInfect3,WhiteInfect2,WhiteInfect4,,,,,,,,,3,4,3,2,3,3,4,Male,Black or African American,26,1,2
2018-12-03 17:32:02,2018-12-03 17:44:38,IP Address,100,755,True,2018-12-03 17:44:38,R_3isz1PTwWQ41lMI,anonymous,EN,Yes,0,0,21.133,0,18.386,18.386,21.123,1,0,0,22.023,0,7.076,7.076,21.252,1,0,0,21.928,0,0,0,21.606,0,0,0,21.991,0,0,0,21.986,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LION,TIGER,ZEBRA,ELEPHENT,DOG,SHEEP,CAT,HORSE,RED PANDA,KING COBRA,GOAT,WHALE,BUFFALO,WOLF,BEAR,,,,,,,,,White1True,EastAsian2,White2True,EastAsian2True,White3True,White4True,EastAsian3True,EastAsian4True,3,4,3,2,4,5,4,Male,Asian,33,7,1
2018-12-03 17:30:52,2018-12-03 17:44:43,IP Address,100,830,True,2018-12-03 17:44:43,R_R9NLOUmzI2stYdP,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.999,0,3.128,3.128,20.047,1,14.097,14.097,20.012,1,0,0,20.02,0,0,0,21.528,0,0,0,20.191,0,0,0,21.21,0,0,0,21.983,0,Dog,Cat,Cow,Rat,Lion,Deer,Monkey,Goat,Tiger,Horse,Bear,Gray Wolf,Elephant,Leopard,Buffalo,WhiteInfect1True,EastAsian1True,WhiteInfect2True,EastAsian2True,WhiteInfect3True,WhiteInfect4True,EastAsian3True,EastAsian4True,,,,,,,,,3,4,3,4,3,3,4,Male,Asian,26,8,2
2018-12-03 17:39:07,2018-12-03 17:44:44,IP Address,100,337,True,2018-12-03 17:44:45,R_envonOg6K7HUKxr,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.006,0,0,0,20.006,0,0,0,20.007,0,0,0,20.106,0,0,0,20.107,0,0,0,20.006,0,0,0,20.107,0,0,0,20.106,0,octopus,sturgeon,herring,minnow,cheetah,leopard,puma,lion,tiger,armadillo,squirrel,vole,chipmunk,red tailed hawk,slug,EastAsian1,EastAsian3,WhiteInfect1,WhiteInfect3,WhiteInfect3True,EastAsian1,WhiteInfect4,WhiteInfect3,,,,,,,,,6 Extremely disgusting,3,3,3,3,5,6 Extremely disgusting,Female,White,24,1,2
2018-12-03 17:38:24,2018-12-03 17:44:58,IP Address,100,393,True,2018-12-03 17:44:58,R_10GgjzJVV879aby,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.107,0,0,0,20.004,0,0,0,20.008,0,0,0,20.108,0,0,0,20.107,0,0,0,20.007,0,0,0,20.006,0,0,0,20.107,0,Giraffe,Zebra,Dog,Cat,Rabbit,Lepord,Eagle,Raven,Cougar,Coyote,Deer,Elk,Squirrel,Chipmunk,Skunk,EastAsian3,EastAsian3,WhiteInfect2True,EastAsian4,WhiteInfect3True,WhiteInfect1,WhiteInfect4,EastAsian1,,,,,,,,,4,5,4,3,4,4,5,Male,White,35,2,2
2018-12-03 17:33:06,2018-12-03 17:44:59,IP Address,100,713,True,2018-12-03 17:44:59,R_6m1FFUuDobfn9N7,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.868,15.868,23.222,1,0,0,21.47,0,4.43,13.614,21.285,6,14.702,16.19,20.038,4,0,0,20.005,0,0,0,20.004,0,0,0,20.104,0,0,0,20.005,0,Motacilla aguimp,Hystrix cristata,unavailable,Vanessa indica,Paraxerus cepapi,Antelope,Ants,Addax,Adelie Penguin,African Lions,African Lions,African Lions,African Wild Dog,Alligator,Africanized Bees,EastAsian2,WhiteInfect4,WhiteInfect1,WhiteInfect3,WhiteInfect4,EastAsian4,EastAsian3True,WhiteInfect2,,,,,,,,,0 Not at all disgusting,1,1,0 Not at all disgusting,2,5,3,Male,White,28,1,2
2018-12-03 17:32:18,2018-12-03 17:45:06,IP Address,100,768,True,2018-12-03 17:45:07,R_2w6KD0kfKQnHiwz,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.599,14.991,21.462,3,5.413,10.814,20.065,3,4.449,13.665,20.009,2,8.963,8.963,20.059,1,4.411,15.802,21.693,2,7.776,7.776,20.035,1,4.107,11.748,20.007,2,13.437,13.437,41.443,1,BEARCAT,ELECTRIC EEL,RED PANDA,KING COBRA,MOUNTAIN GOAT,KILLER WHALE,HONEY BADGER,MANTIS SHRIMP,AMERICAN BUFFALO,FLYING LEMUR,MANED WOLF,HORNY TOAD,KOALA BEAR,FISH,MOUNTAIN CHICKEN,WhiteInfect1True,EastAsian1True,WhiteInfect2True,EastAsian2True,WhiteInfect3True,WhiteInfect4True,EastAsian3True,EastAsian4True,,,,,,,,,5,3,4,5,4,5,3,Male,Asian,25,8,2
2018-12-03 17:39:50,2018-12-03 17:45:13,IP Address,100,322,True,2018-12-03 17:45:13,R_12PXehxi8t5GEaS,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.022,0,0,0,20.007,0,0,0,20.021,0,0,0,20.129,0,0,0,20.009,0,0,0,20.027,0,0,0,20.012,0,0,0,20.012,0,tiger,lion,dog,cat,lizard,cow,pig,chicken,snake,mouse,deer,rat,guinea pig,hamster,wolf,WhiteInfect1True,EastAsian1True,WhiteInfect2True,EastAsian2True,WhiteInfect3True,WhiteInfect4True,EastAsian3True,WhiteInfect4,,,,,,,,,6 Extremely disgusting,5,5,6 Extremely disgusting,6 Extremely disgusting,6 Extremely disgusting,6 Extremely disgusting,Female,White,23,7,2
2018-12-03 17:34:48,2018-12-03 17:45:16,IP Address,100,627,True,2018-12-03 17:45:16,R_tQG8F88MlcIpluh,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.021,9.623,20.109,2,11.862,11.862,20.053,1,9.448,9.448,20.006,1,6.303,6.303,20.005,1,9.423,9.423,20.108,1,11.386,11.386,20.007,1,13.599,13.599,20.008,1,0.807,7.77,20.1,2,Tiger,Elephant,Puma,Bee,Bat,Chicken,Eagle,Wolf,Fly,Penguin,Polar Bear,Bear,Alligator,Hare,Dolphin,WhiteInfect2,EastAsian4,WhiteInfect3,WhiteInfect4,EastAsian3,EastAsian4,WhiteInfect1,EastAsian2,,,,,,,,,3,4,1,1,3,1,3,Male,White,38,0,2
2018-12-03 17:35:13,2018-12-03 17:45:16,IP Address,100,603,True,2018-12-03 17:45:17,R_2OW6AE3LJW3ULT7,anonymous,EN,Yes,0,0,20.013,0,3.146,3.149,20.017,2,0,0,20.009,0,0,0,20.012,0,0,0,20.007,0,0,0,20.011,0,0,0,20.012,0,9.934,9.945,20.022,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,elephant,tiger,dog,cat,parrot,cockatiel,shark,whale,mouse,lion,sea lion,crocodile,monkey,antelope,horse,,,,,,,,,EastAsian1,EastAsian3,White2True,EastAsian4,White3True,White4True,White1,EastAsian4True,5,0 Not at all disgusting,3,1,4,0 Not at all disgusting,5,Female,Hispanic or Latino,32,4,1
2018-12-03 17:38:50,2018-12-03 17:45:32,IP Address,100,402,True,2018-12-03 17:45:32,R_3CWwf0KfWbCWLt3,anonymous,EN,Yes,0,0,20.006,0,0,0,20.106,0,3.647,3.647,20.008,1,0,0,20.106,0,0,0,20.005,0,0,0,20.006,0,0,0,20.126,0,0,0,20.006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pig,cow,chicken,dog,cat,bird,rat,mouse,bat,crow,owl,salamander,iguana,alligator,snake,,,,,,,,,White1True,White2,EastAsian1,EastAsian2True,EastAsian2,White4True,EastAsian2,White3,3,4,4,3,5,4,6 Extremely disgusting,Female,White,39,3,1
2018-12-03 17:35:06,2018-12-03 17:45:41,IP Address,100,634,True,2018-12-03 17:45:41,R_265TYGsFBpHhtkz,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.03,0,0,0,20.034,0,0,0,20.125,0,0,0,20.136,0,0,0,20.122,0,0,0,20.029,0,0,0,20.171,0,0,0,20.032,0,giraffe,"tiger ",lion,rhino,hippo,leopard,cheetah,monkey,gorilla,goat,"pig ",cow,horse,donkey,sloth,WhiteInfect1True,WhiteInfect3,EastAsian3,WhiteInfect4,WhiteInfect2,EastAsian3,EastAsian2,EastAsian3,,,,,,,,,5,4,3,3,4,5,6 Extremely disgusting,Male,Hispanic or Latino,34,1,2
2018-12-03 17:38:42,2018-12-03 17:45:42,IP Address,100,420,True,2018-12-03 17:45:43,R_SDGpgl6CWbz1P9v,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.795,5.715,21.796,3,0,0,21.533,0,0,0,20.996,0,0,0,21.982,0,0,0,21.998,0,10.131,11.582,20.131,3,0,0,21.795,0,0,0,21.555,0,dog,cat,anteater,tiger,lion,racoon,cow,cattle,horse,giraffe,bobcat,meercat,ostrich,emu,wallaby,EastAsian3,EastAsian3,WhiteInfect3,WhiteInfect2,EastAsian2,WhiteInfect2,EastAsian3True,EastAsian4True,,,,,,,,,6 Extremely disgusting,3,5,5,6 Extremely disgusting,6 Extremely disgusting,5,Male,White,28,2,2
2018-12-03 17:31:11,2018-12-03 17:45:44,IP Address,100,873,True,2018-12-03 17:45:45,R_232iZGCevQhUmFD,anonymous,EN,Yes,0,0,20.007,0,0,0,20.006,0,0,0,20.106,0,0,0,20.007,0,0,0,20.107,0,0,0,20.105,0,0,0,20.106,0,0,0,20.007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jaguar,tiger,lion,elephant,monkey,bird,aligator,turltle,lizard,giraffe,gorilla,kangaroo,koala,bear,wombat,,,,,,,,,White1True,White3,White4,White4,White3True,White4True,White4,White3,6 Extremely disgusting,6 Extremely disgusting,6 Extremely disgusting,5,6 Extremely disgusting,3,6 Extremely disgusting,Male,White,44,3,1
2018-12-03 17:31:30,2018-12-03 17:46:05,IP Address,100,875,True,2018-12-03 17:46:06,R_phORPlqDwsxW54l,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.435,4.851,20.168,2,0,0,20.036,0,8.55,9.693,20.008,3,0,0,20.111,0,0,0,20.009,0,0,0,20.11,0,9.844,10.468,21.26,2,0,0,20.013,0,Wild Water Buffalo,Passenger pigeon,Ghudkhur,Sloth Bear,Leopard," Lion",Rhinoceros,Elephant,Tiger,Western black rhinoceros,Dodo,big,cat,donkey,dog,EastAsian2,EastAsian4,WhiteInfect1,EastAsian2True,EastAsian1,WhiteInfect4True,EastAsian1,WhiteInfect3,,,,,,,,,6 Extremely disgusting,5,5,6 Extremely disgusting,5,6 Extremely disgusting,5,Female,Asian,28,2,2
